chr,start,end,state,GC,CpG,nCGm,LINE,SINE,NLp,ins.std,del.std,sub.std,microsat.std
10,43000001,44000001,3,45.1796,19,3966,493,653,190,1.006712276,0.791608515,1.78456833,-1.171154854
10,44000001,45000001,3,42.9889,9,4553,519,382,213,-0.791075664,0.945174424,1.587327916,1.227747384
10,45000001,46000001,3,35.5857,11,2274,450,500,362,1.070423163,0.250549539,1.152665398,-0.850350773
10,46000001,47000001,3,35.7479,12,1809,473,613,112,-0.728661445,0.082410334,2.021531433,-1.136057673
10,47000001,48000001,3,31.0035,10,1236,312,382,113,-1.242260136,-1.551308015,-0.247440464,-1.115397072
10,48000001,49000001,3,36.4642,8,1297,460,467,163,0.311496136,1.723923362,1.42691748,-0.691803421
10,49000001,50000001,3,44.5065,9,4437,490,437,542,0.769797155,1.555517766,2.478249949,0.226554959
10,50000001,51000001,3,41.291,12,3492,522,529,498,-0.387203925,-0.675485381,-0.772161775,-0.057674151
10,51000001,52000001,3,38.5075,10,3125,459,700,173,0.010050975,-0.101107921,0.108190752,1.100323185
10,52000001,53000001,3,37.8031,5,4269,415,501,259,1.735864724,1.009465355,2.428293201,0.508010621
10,53000001,54000001,3,36.5947,3,4519,429,456,186,1.929694888,2.082696857,2.855676875,-0.222120974
10,54000001,55000001,3,36.67,2,6851,421,377,790,-0.148787629,0.539683384,1.645816784,0.21414504
10,55000001,56000001,3,35.1961,0,6108,421,331,735,-0.537629288,-0.436875402,0.122193672,-0.001700305
10,56000001,57000001,3,34.291,0,4177,395,319,821,1.257955125,0.184930911,2.94489603,1.390608447
10,57000001,58000001,3,34.7075,3,3120,517,267,625,-1.871045054,-1.568698806,-0.458466153,0.766294362
10,58000001,59000001,3,35.091,0,4014,505,280,688,0.131375676,1.091958245,1.816677047,-0.536510297
10,59000001,60000001,3,37.3272,5,5524,527,437,428,0.655035525,0.869847181,0.618143357,-0.399006782
10,60000001,61000001,3,38.2687,2,4789,453,395,443,-0.125384042,0.039181861,3.144301389,-0.436252192
10,61000001,62000001,3,39.0674,2,6723,468,599,599,-0.804832753,0.433295791,-0.340234608,1.081876085
10,62000001,63000001,3,37.8341,5,5454,529,496,553,-0.206921566,0.615121345,1.480119981,-0.470783594
10,63000001,64000001,3,38.507,4,4889,480,549,208,0.613813548,-0.117991251,0.862129262,1.173062266
10,64000001,65000001,3,40.1623,6,6020,493,806,364,-1.276725646,-0.591498568,0.720915431,0.319256625
10,65000001,66000001,3,38.7491,3,6132,488,529,753,-0.465742888,0.098962465,0.456477182,-1.657559331
10,66000001,67000001,3,35.237,1,4980,535,298,741,-1.608799426,-1.062031414,1.940922943,1.143110394
10,67000001,68000001,3,35.5173,0,5289,503,422,852,-0.834455673,1.602926815,1.346579642,-1.000320697
10,68000001,69000001,3,36.3107,0,5530,498,414,781,3.040545512,2.030520906,2.740370982,-0.757486039
10,69000001,70000001,3,40.8027,10,7748,483,1140,197,2.45556438,3.7412841,3.269637749,0.534100622
10,70000001,71000001,3,44.6232,11,8823,475,1480,138,-0.192666047,0.601769955,1.570620937,0.014183164
10,71000001,72000001,3,47.8933,17,5330,488,944,225,0.488188873,1.594091877,2.712817443,-1.358670521
10,72000001,73000001,3,49.309,10,5469,469,819,418,3.27566486,1.716233083,3.120639406,-1.810940204
10,73000001,74000001,3,47.6579,13,6415,420,1196,149,1.977558278,2.295252817,1.70840353,-1.643480829
10,74000001,75000001,3,40.1851,9,7341,640,1100,83,-1.768112824,-0.965101724,0.019883251,-1.026827103
10,75000001,76000001,3,42.0134,16,7913,503,1069,51,0.303118651,-0.697596926,1.709309955,2.163101832
10,76000001,77000001,3,43.3395,9,6271,558,997,239,1.00080594,1.192424559,0.747852089,1.204207907
10,77000001,78000001,3,40.8615,1,5838,398,475,812,1.20023048,1.72038836,2.205954655,1.130156524
10,78000001,79000001,3,42.0043,0,6063,425,542,392,-1.466270441,-0.683898677,-0.189096101,0.149716558
10,79000001,80000001,3,46.8613,6,7187,537,829,241,1.063362281,0.358473772,2.606551498,1.053105421
10,80000001,81000001,3,49.9989,7,4855,482,828,198,1.395151918,1.572907361,2.444146516,-1.348704236
10,81000001,82000001,3,41.8039,13,1888,550,608,144,0.3635686,1.102014267,2.233752646,0.316097511
10,82000001,83000001,3,41.3658,4,5108,536,518,644,0.52518276,1.749275575,2.657077189,-0.880060246
10,83000001,84000001,3,36.6568,1,4783,590,361,765,-0.219874836,0.123538362,1.184533516,1.405024286
10,84000001,85000001,3,37.4436,0,5837,487,446,861,0.146803899,2.034499976,0.960743625,0.95787665
10,85000001,86000001,3,39.4487,4,4013,521,463,789,1.981049082,1.667449616,1.276164954,1.224418218
10,86000001,87000001,3,39.9884,2,4793,519,444,615,0.109063146,0.754593684,1.264092645,-0.757548473
10,87000001,88000001,3,42.028,0,4222,587,365,846,0.028260895,0.877110155,1.092970156,1.193197979
10,88000001,89000001,3,44.8934,17,6459,550,980,176,0.710478212,0.449059134,1.978653869,-0.735450142
10,89000001,90000001,3,39.2525,6,5700,496,589,47,0.778382602,0.419450365,0.882405054,-1.072247068
10,90000001,91000001,3,37.551,4,3827,510,492,198,-1.24087712,-1.655156694,0.220381825,-0.263864312
10,91000001,92000001,3,39.1092,6,6208,481,478,392,-0.256834964,-0.647733472,-0.313085592,1.413006039
10,92000001,93000001,3,38.9179,3,4228,531,418,628,0.94454301,1.889890801,3.527963493,-0.314031059
10,93000001,94000001,3,39.5878,8,5900,538,686,127,1.114326113,0.720542793,1.016442211,-0.696294904
10,94000001,95000001,3,41.5937,16,6820,629,1155,222,1.869605119,0.586153435,1.176690401,0.785738925
10,95000001,96000001,3,42.0614,6,4593,459,883,305,-0.787288274,-1.24104815,0.409473449,-1.166987214
10,96000001,97000001,3,39.1386,4,5462,545,567,434,1.034485169,0.030097344,2.192225321,0.743098796
10,97000001,98000001,3,41.4622,9,7098,545,748,835,-1.999951764,-1.15401395,-0.119540228,-0.779310322
10,98000001,99000001,3,44.1764,10,6092,474,938,662,-1.520243857,-0.33782473,1.390269617,-1.657121611
10,99000001,100000001,3,46.769,19,6518,474,1139,443,-0.129117924,-1.503472159,-0.305295249,-0.178040747
10,100000001,101000001,2,40.4579,4,4511,613,546,639,2.141291166,-0.031383382,0.606868932,5.061561154
10,101000001,102000001,2,42.6981,21,6333,554,976,377,0.406151549,0.567014248,2.312418159,4.454616866
10,102000001,103000001,2,47.9203,55,3667,392,933,288,1.366644113,1.451963802,0.426625131,0.930089204
10,103000001,104000001,2,45.0856,25,6406,447,1117,108,-0.269655554,0.206003097,1.454497643,2.29778114
10,104000001,105000001,2,45.7935,18,6717,470,1276,63,-0.392561741,1.335608614,0.135203374,3.270601381
10,105000001,106000001,2,46.0557,22,6192,463,993,185,-1.273637473,-0.609762775,0.621316621,3.102661296
10,106000001,107000001,2,41.7701,7,5271,470,579,883,-0.820186065,-0.541597328,-0.098017722,4.291207068
10,107000001,108000001,2,37.6914,0,5004,500,406,824,-0.135614861,2.118345822,0.366810214,2.500769402
10,108000001,109000001,2,39.0843,1,5101,402,624,906,1.289012065,0.263241362,-1.456628414,4.394852273
10,109000001,110000001,2,37.0471,1,5315,541,359,715,0.328787173,-0.565264639,0.579225311,4.779244656
10,110000001,111000001,2,37.5824,2,3836,452,442,517,0.077424543,1.795748288,1.048258217,2.311764066
10,111000001,112000001,2,40.3962,5,4495,466,587,450,-0.69956634,-0.373160316,-0.512277102,1.459153397
10,112000001,113000001,2,42.2019,9,5800,536,728,282,-0.023445957,-0.738592867,-0.662001557,4.712118938
10,113000001,114000001,2,40.4324,1,5501,492,488,909,-2.144561114,-3.016774883,-1.753847172,3.64292216
10,114000001,115000001,2,42.2652,3,6682,332,765,437,0.797309467,-0.129272242,-0.92648448,1.16559896
10,115000001,116000001,2,42.2608,7,5237,449,688,992,0.736978234,1.007624313,0.698438002,2.512185418
10,116000001,117000001,2,41.4008,7,6392,458,706,695,0.514636859,0.668268339,0.224771132,4.028300557
10,117000001,118000001,2,37.8865,1,5024,518,383,896,-0.096589899,0.685161879,0.939304539,2.708895793
10,118000001,119000001,2,42.3837,19,4879,521,670,841,-0.072898762,-0.258760506,0.274221909,2.066731949
10,119000001,120000001,2,42.239,7,4604,436,599,1004,-0.09654671,0.59285592,-0.375204728,2.844150231
10,120000001,121000001,2,43.4735,9,5848,464,831,698,-1.928531326,-1.27006828,1.066569378,0.790178737
10,121000001,122000001,2,44.8416,8,6621,453,825,318,-0.11496616,0.147999147,-0.200569983,1.618384629
10,122000001,123000001,2,41.8675,4,5797,489,476,982,2.647357008,0.854311325,2.112837258,1.921483351
10,123000001,124000001,2,44.4958,6,8678,454,802,690,-1.503149441,-0.627172904,-0.392023757,5.961869617
10,124000001,125000001,2,43.8724,15,4991,438,556,683,-1.034772882,-0.992082492,-0.4213862,3.283052328
10,125000001,126000001,2,44.2838,8,5345,420,540,794,0.756604248,-0.511898238,0.545109331,2.713761389
10,126000001,127000001,2,48.1738,17,7164,420,923,302,0.354281067,0.180446184,-1.845674106,4.181265376
10,127000001,128000001,2,42.6751,5,6482,492,516,560,-0.834872815,-1.458796947,-0.736085794,2.993099334
10,128000001,129000001,2,41.2806,5,7336,424,439,561,1.197152582,0.394629853,1.895765726,2.233273854
10,129000001,130000001,2,44.4981,7,5824,428,434,861,-1.19918117,-1.783539452,-1.077554292,4.697833857
10,130000001,131000001,2,43.7777,4,5979,387,257,910,-1.572558109,-2.041106708,-0.669702592,4.040521365
10,131000001,132000001,2,46.2552,17,5932,340,343,636,-0.013464424,0.255718844,0.419624695,3.564821555
10,132000001,133000001,2,47.2457,6,5581,424,257,705,0.603221372,0.146781438,0.190226821,4.271281828
10,133000001,134000001,2,47.3317,27,4519,401,320,408,-0.153317898,-0.580578692,0.202491995,3.616520756
10,134000001,135000001,2,56.4773,108,4998,312,233,211,1.316290773,-0.599718454,1.631212026,3.021830028
11,1,1000001,3,52.066,89,5558,347,789,99,-0.948870372,-0.047192048,-0.932071415,1.407182288
11,1000001,2000001,3,55.8841,77,3072,409,388,164,0.817443892,1.662069439,1.21162081,-0.220280178
11,2000001,3000001,3,53.1708,34,3640,402,345,224,1.885367529,1.697396314,1.894685425,0.068099992
11,3000001,4000001,3,46.9509,20,6649,414,972,162,1.903321959,0.407329279,1.546433474,0.562645068
11,4000001,5000001,3,39.9128,3,3853,503,413,708,-1.254131106,0.602146799,0.832361002,-0.711652893
11,5000001,6000001,3,38.372,0,4068,512,346,776,0.050764822,0.989146372,1.104384159,0.215902275
11,6000001,7000001,3,41.9804,19,4081,596,432,576,0.772874647,1.366014454,2.13735428,-0.343760852
11,7000001,8000001,3,40.4301,6,4241,647,351,851,0.335982955,0.472831354,1.3300452,0.439004897
11,8000001,9000001,3,44.5287,13,5082,558,649,413,0.960511478,0.239729624,1.808965519,1.296813385
11,9000001,10000001,3,42.2123,10,9404,566,1194,75,-0.818052191,-0.629826626,0.835211601,-0.996001694
11,10000001,11000001,3,41.6918,12,6033,555,648,95,-0.72837759,0.108611084,-0.431799464,-0.733133642
11,11000001,12000001,3,43.1485,3,5955,519,540,703,0.141407292,-0.0870514,1.076366453,0.024814917
11,12000001,13000001,3,43.4513,4,5953,523,642,64,-0.861627205,0.518334103,-0.49423093,-0.723096209
11,13000001,14000001,3,40.8,4,4669,609,485,532,1.218483351,0.924540435,1.372779721,0.787565934
11,14000001,15000001,3,39.8663,10,5303,570,620,661,1.018848079,0.586138817,0.920130631,0.725749646
11,15000001,16000001,3,41.5154,5,4682,551,591,881,-0.178537917,1.089948144,1.473236088,-0.18541805
11,16000001,17000001,3,38.7443,6,4097,518,588,492,0.239975192,2.585124068,2.901168848,-0.149227762
11,17000001,18000001,3,45.0576,17,5283,564,928,560,-0.039062877,0.435081337,1.669746786,-0.693635564
11,18000001,19000001,3,42.3093,15,5787,517,890,583,0.032654919,-0.367517274,0.809050596,0.69769746
11,19000001,20000001,3,43.5164,6,6140,468,778,357,0.358816156,-0.750535209,0.681975189,-0.479915703
11,20000001,21000001,3,40.7642,8,5794,518,636,752,1.157593208,1.429207058,1.545328147,-0.67550712
11,21000001,22000001,3,37.0581,0,4560,561,492,824,-1.049268455,0.003626684,-0.008836002,-0.466556095
11,22000001,23000001,3,36.4824,6,3894,494,420,823,-1.505892876,-1.668941218,0.0739294,-1.406992405
11,23000001,24000001,3,35.8574,2,5324,488,365,594,0.342154407,0.28272338,0.043506916,-2.026614098
11,24000001,25000001,3,35.2781,1,5263,492,350,702,1.5870636,1.294848156,1.906644359,-0.584147145
11,25000001,26000001,3,35.2095,0,4612,524,325,736,1.070016286,1.439649995,2.259761977,-0.096833749
11,26000001,27000001,3,36.5228,1,4013,446,461,774,1.801262008,2.660622478,3.226704309,-0.222592956
11,27000001,28000001,3,39.4889,7,5195,518,609,227,1.228345062,1.846831877,2.195255704,-0.688431763
11,28000001,29000001,3,36.5731,1,5962,519,421,90,0.764021778,0.926226809,0.378615222,0.694409514
11,29000001,30000001,3,36.7247,4,3772,460,399,604,-0.044547066,0.550202059,0.255452552,-0.317101324
11,30000001,31000001,3,38.3446,3,4627,505,508,1002,-0.353947353,0.380046327,0.274171503,0.243242961
11,31000001,32000001,3,37.7608,11,4493,462,493,807,1.590052128,1.667866818,0.964226711,0.812469135
11,32000001,33000001,3,41.1865,11,5048,555,851,654,0.09151774,1.727654978,1.772615765,0.874934713
11,33000001,34000001,3,41.9599,11,5826,496,936,165,0.244346051,0.115095852,1.263309658,-0.272390104
11,34000001,35000001,3,42.3409,7,7109,455,779,158,0.601914274,0.143194038,0.542241782,-1.562473409
11,35000001,36000001,3,41.9332,6,5031,392,634,63,-1.727104777,0.002149368,1.048602474,0.009818327
11,36000001,37000001,3,41.2277,2,5091,478,587,532,0.868253071,0.323213761,1.271925442,1.117450224
11,37000001,38000001,3,35.5024,0,4620,456,325,641,-0.792235483,-0.004346641,1.116619832,-0.348521817
11,38000001,39000001,3,35.2022,0,5510,480,322,717,-0.219290264,0.887729655,1.647513543,-1.308629606
11,39000001,40000001,3,36.5109,0,4298,432,436,641,-0.974488411,0.120501133,-0.141476667,0.811165906
11,40000001,41000001,3,36.7285,0,5167,429,497,762,0.942501843,0.930162161,2.056728342,0.508456397
11,41000001,42000001,3,36.8165,0,6004,469,445,739,1.208421555,1.018460671,1.932318488,0.779051393
11,42000001,43000001,3,37.6803,0,4295,536,474,782,0.521076773,-0.002220608,0.082827997,-0.224229055
11,43000001,44000001,3,40.7598,10,5510,505,664,410,-0.610653768,-1.550366945,-0.117404403,0.76156468
11,44000001,45000001,3,47.6553,14,4739,504,942,428,-0.97421728,0.08373757,1.340644927,-1.361445647
11,45000001,46000001,3,47.3348,14,4541,507,834,563,-0.002181478,0.880219787,0.49354221,0.473486459
11,46000001,47000001,3,44.7633,22,7982,450,1205,81,-1.460444807,0.462970649,0.653018095,0.830661914
11,47000001,48000001,3,46.625,21,9167,449,1587,76,1.677149841,1.836502295,2.082955929,0.081228325
11,48000001,49000001,3,39.1743,3,1635,414,357,317,-0.639072349,0.094401093,0.021419176,-0.966392471
11,56000001,57000001,3,41.0954,8,4624,504,580,681,-0.950881727,0.537922683,0.856521626,-1.368758726
11,57000001,58000001,3,41.6997,12,5009,573,873,486,0.441264201,0.156353724,2.709333188,0.576362921
11,58000001,59000001,3,39.72,9,3823,464,406,614,0.534291398,0.614629165,-0.164019484,-1.788558308
11,59000001,60000001,3,40.0186,7,5729,531,680,737,0.487969971,-0.491040814,0.239393348,0.457162371
11,60000001,61000001,3,46.6167,18,5827,516,942,440,2.376557584,0.318885654,1.460084229,0.972861519
11,61000001,62000001,3,49.9264,22,4744,384,1056,172,-0.616395182,0.376888407,0.861568243,-0.38488488
11,62000001,63000001,3,45.2265,28,5434,471,917,309,0.794327039,2.527698675,2.415343636,-0.227770272
11,63000001,64000001,3,51.2869,49,6478,388,1243,161,0.241861985,1.500992572,2.601590181,-1.526450442
11,64000001,65000001,3,52.0541,49,5211,453,1177,134,0.97096243,0.907197066,0.410587526,-2.197499109
11,65000001,66000001,3,51.1378,67,4323,532,1268,109,0.137501669,0.369875813,-0.251540288,-0.466656592
11,66000001,67000001,3,50.3603,44,7516,429,1491,86,0.684253763,1.481278581,2.237488376,1.043022412
11,67000001,68000001,3,49.6316,35,5769,442,1021,92,0.311594832,1.058899095,1.46030149,-0.131033452
11,68000001,69000001,3,49.4209,19,7160,472,757,101,-0.285253642,-1.051389836,1.305511376,-0.608719087
11,69000001,70000001,3,49.6642,23,6580,458,860,146,1.192640055,0.701659328,3.182534443,-1.036383545
11,70000001,71000001,3,50.7239,15,6462,385,589,461,-0.906520291,-1.019943814,0.147667945,-1.196016099
11,71000001,72000001,3,45.5973,13,4455,563,887,124,-0.630073164,0.174365191,0.762121919,-0.81358537
11,72000001,73000001,3,46.394,18,4694,627,1056,86,-1.448837351,-0.913298198,-0.456461081,-0.707701835
11,73000001,74000001,3,42.4145,12,8216,697,1195,84,-1.014362894,-0.469051872,0.266821671,-1.050539885
11,74000001,75000001,3,46.6262,15,5625,633,1002,132,1.394233452,0.698606374,3.676924222,-0.464169026
11,75000001,76000001,3,43.7837,12,5617,702,940,102,1.005970211,0.606758824,1.466388242,0.326608747
11,76000001,77000001,3,45.0175,14,5889,685,934,104,0.609914529,1.687591813,2.289902297,1.436470868
11,77000001,78000001,3,41.855,12,8070,645,1152,135,0.784995212,1.82966451,4.187624783,-0.578845434
11,78000001,79000001,3,43.8885,6,5273,524,894,176,-0.408434572,1.440901685,2.441658572,-0.866913409
11,79000001,80000001,3,38.5322,0,5280,576,709,931,-0.938154246,0.832009257,0.888023004,-1.639003106
11,80000001,81000001,3,36.1035,0,4719,454,579,953,0.97021148,1.458065284,1.734024439,-1.316552309
11,81000001,82000001,3,36.1679,0,3650,635,426,882,-0.158181278,-0.678124626,-0.372125323,0.158289804
11,82000001,83000001,3,39.8418,6,5618,563,792,583,0.596443499,1.39355733,2.902158376,-0.449590924
11,83000001,84000001,3,37.0531,0,4779,613,664,1014,0.712868536,-0.138667056,1.651946257,-0.127948133
11,84000001,85000001,3,36.7749,0,6208,606,490,702,0.660077938,1.601728665,1.528839641,-0.30766422
11,85000001,86000001,3,40.2722,11,6014,510,799,76,1.705903969,0.906084674,1.58558079,-0.285127842
11,86000001,87000001,3,39.6542,6,5720,513,644,240,-0.166076386,-0.209201068,0.845782487,0.3573793
11,87000001,88000001,3,37.0516,3,5342,540,473,589,-0.674488793,0.835621003,0.259371046,0.047147091
11,88000001,89000001,3,35.554,1,4163,577,467,641,0.584365753,2.652882135,3.347367756,1.495026318
11,89000001,90000001,3,36.9087,12,3175,519,385,606,-0.415057385,-0.899984067,0.324469399,-0.499587467
11,90000001,91000001,3,35.2131,0,4063,585,291,796,-0.133282389,1.357024424,1.959408651,0.024358858
11,91000001,92000001,3,38.1991,1,5940,464,463,922,-0.148637048,-0.219019169,-0.285133922,-0.207386391
11,92000001,93000001,3,40.0753,7,6278,532,493,739,1.305713527,2.116956489,1.710139637,-1.152859314
11,93000001,94000001,3,40.7152,10,6480,508,633,559,-0.099541086,0.13039247,0.581251991,0.946939273
11,94000001,95000001,3,40.5421,10,5751,532,485,641,-0.136179355,0.302594531,1.306973732,-0.257216866
11,95000001,96000001,3,37.8235,3,6450,411,486,268,-0.816025164,3.044217013,3.362802573,1.994486054
11,96000001,97000001,3,36.1317,0,4915,526,271,795,-0.879495046,0.133713412,0.44920129,-0.715265289
11,97000001,98000001,3,35.3914,0,5020,552,357,673,0.375804471,2.150479092,3.38962916,0.987189146
11,98000001,99000001,3,34.968,1,4269,447,338,753,-0.95190259,1.292237149,1.359511544,0.539148992
11,99000001,100000001,3,36.289,0,4369,488,343,821,-0.48965214,-0.481229976,0.760639665,-0.687940233
11,100000001,101000001,3,37.9547,4,5253,504,472,589,-0.052518953,-0.587194554,0.264271201,0.981190294
11,101000001,102000001,3,39.201,7,5343,524,637,299,-1.117708404,-0.35406007,-0.956122037,-0.804026587
11,102000001,103000001,3,37.4367,1,5641,556,479,179,-0.983973122,-0.245269644,1.076559397,0.742033776
11,103000001,104000001,3,36.9114,2,5745,504,410,690,-0.405461335,0.022571716,0.168610628,0.355264717
11,104000001,105000001,3,35.7184,1,5752,543,345,559,1.297932281,0.677679864,1.403852768,-0.13711828
11,105000001,106000001,3,36.7556,2,5253,522,379,743,-0.55696355,0.463973418,0.818185992,-0.208201312
